UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
P08240,-0.14506446,-0.46847844,-0.089335844,0.20881617,0.71291506,-0.20628116,-0.08922075,-0.005479357,-0.03385424,0.216943,-3.601181,-0.8784031,2.9058423,0.19841072,-1.8564041,0.54438025,-0.12286586,-1.2382333,-0.72171354,1.9372641,-1.4869317,-0.07483387,2.0874166,1.0759528,0.08320844,0.06647012,0.030746717,0.08427474,-0.5332183,0.036538415,-0.41727796,-0.014408112
P39743,-0.030393394,-0.26679462,-0.07247082,0.109119326,0.95392406,-0.10335882,-0.06850946,0.007289512,-0.05941044,-0.33800906,-1.647444,0.3850491,0.58453107,0.1345989,0.08360279,0.25008017,-0.05313408,-0.7437597,-0.4195655,0.40551788,-0.05768404,0.00403372,0.58428746,1.0882221,0.06191287,-0.09689715,0.00028677587,0.024034357,0.18699092,-0.0037900265,-0.050190408,0.3109538
Q04439,-0.05134801,-0.23083302,-0.08743812,0.1008465,0.3846116,-0.16035415,-0.06920471,0.0046563908,-0.07612829,-1.092526,-1.4238664,0.47121495,0.5676625,-0.061725345,0.5388847,0.41255754,-0.06230934,-0.50335795,-0.33741242,-0.4581642,-0.11175248,0.0041078543,1.9930763,1.7985512,0.07788849,0.2664022,-0.010605874,0.055729803,-0.8454372,0.0010136841,0.32353804,0.35446957
P08700,-0.13600996,0.6880652,-0.046736725,0.16294782,1.188612,-0.044804696,-0.023341116,0.018500421,7.844949e-05,-0.18791491,-1.8230946,0.8083854,1.2754502,0.15570432,-1.2393851,0.12409975,-0.08303611,-0.6932189,-0.7086841,3.1497133,-0.75709957,-0.014861308,0.33121657,-0.8371558,0.0732875,0.3826488,0.04342291,0.035992004,-1.220403,0.041560605,-0.2828231,0.57235336
P14324,-0.15148214,-0.61828053,-0.05927405,0.15750432,-0.2493906,0.010658916,-0.0038414462,0.015674548,-0.01740972,0.14986372,-1.468015,0.8969666,0.7512833,0.53201467,-2.004989,-0.2962004,-0.087756634,0.6399954,0.39788014,0.63682497,0.51373965,-0.0075957933,3.2117887,0.00030247867,0.09815181,0.07980533,-0.00715077,0.06657543,-0.97867525,0.051002074,-0.23059359,0.32186037
O14717,-0.0712314,0.39954218,-0.085472256,0.14947842,0.90947205,0.120912276,-0.05760193,0.03166609,-0.056288958,0.2622515,-2.6273332,0.23348373,1.1065063,0.37040898,-0.47798765,-0.5009197,-0.07684101,-1.0978525,-0.017609507,1.5296863,0.22996697,0.056923844,-0.26973432,0.8775316,0.08909934,-0.169269,0.023373641,0.073950864,-0.3483317,-0.0054300036,-0.3587847,-0.19513725
O43765,-0.1112411,-0.046956737,-0.07649113,0.1613196,0.8057661,0.005444852,-0.049100045,0.008791246,-0.037751976,-0.08080278,-2.212809,0.10535477,1.4761164,0.039877277,-0.73627377,0.42560992,-0.087733105,-0.9831203,-0.5532539,2.1245677,-0.5694414,-0.04652092,1.1770531,0.39679912,0.08129824,-0.13708569,0.026529357,0.092856474,-0.67377216,0.025318349,-0.06132753,0.29812112
P46587,-0.0671647,0.17479464,-0.08038018,0.14292528,0.91881114,-0.096426584,-0.092265494,0.00656304,-0.052630156,-0.16144283,-2.742247,-0.004106126,1.9645742,0.013435981,-1.1843456,0.1434497,-0.083734274,-1.3599168,-0.68643624,0.8449765,-0.74296504,-0.045097027,1.6652813,1.1172734,0.05383003,0.32332325,0.0329002,0.08228148,-0.054140337,0.00077328354,-0.31503183,0.30354047
P06106,-0.12466618,-0.52888817,-0.06800807,0.17853706,1.1662716,0.2567199,-0.053464573,0.04725186,-0.018438607,-0.82304627,-2.7018287,0.5844591,2.3787966,0.6980271,-1.0777293,-1.2319664,-0.09446764,-0.39024773,0.45319676,0.6843643,0.80010647,0.113832414,0.6016768,-0.23619747,0.106905065,-0.29943976,0.025021093,-0.015599941,-1.4459435,0.026093328,-0.47251406,-0.12443972
P27986,-0.10344154,-0.15623854,-0.066867456,0.14292653,0.3096453,0.04185162,-0.042226046,0.016479453,-0.032510024,-0.4555317,-1.7091403,0.533258,1.0472771,0.106627345,-0.9391787,0.44789532,-0.08213269,-0.06648322,-0.1583484,0.6963785,-0.20470452,-0.0025111537,1.9130698,0.21738397,0.07948137,0.11994522,0.0075266943,0.051643264,-0.573662,0.025682362,-0.08292439,0.31376213
O74966,-0.064484835,-1.0245836,-0.0754085,0.10798901,0.7197315,-0.4480202,-0.053303435,0.012870664,-0.055423982,-1.3912965,-1.4044449,0.40107012,1.5059721,0.294416,-0.3984791,-0.35222927,-0.065549225,-0.20661862,-0.25597423,-0.66173637,0.20281783,-0.095391124,1.5299053,0.43132278,0.076007575,0.29112023,-0.0038794333,0.08346394,-0.8167304,-0.0051392345,-0.025015023,0.62507915
P27695,-0.07133912,0.122377425,-0.07808757,0.13407947,0.45434502,0.0040933574,-0.0577759,0.0149334585,-0.053306665,-0.26917663,-2.0002806,0.42370138,0.9107891,0.18635799,-0.858391,0.10320077,-0.07442075,-0.2556001,-0.021824924,0.36262572,0.07613438,0.008737619,1.3580332,0.8813845,0.07800947,0.07338367,0.00353939,0.054900266,-0.18995017,0.0092379395,-0.29743984,0.1729727
P0AA37,-0.04030666,-0.34012046,-0.09783628,0.12931687,0.8740804,-0.17738827,-0.10729026,0.018616548,-0.080443256,-0.006455481,-2.4469132,0.5348822,1.6150442,0.17540167,-0.96693856,-0.4812909,-0.08391407,-1.6727358,-1.1213638,-0.6707678,-1.418053,-0.028169224,3.4384568,1.1860925,0.049466908,0.9610899,0.037141915,0.13932873,0.50271016,-0.041578326,-0.30983284,0.35952094
O75886,-0.086006634,0.16948974,-0.09682103,0.12274646,-0.014552265,0.099469244,-0.05585562,0.009892138,-0.07410471,-0.038968623,-1.7556053,0.56461215,0.890652,0.3064303,-0.42983335,-0.08927329,-0.08046144,-0.3691713,0.20197311,0.472996,0.49810073,0.028182607,2.012031,1.5985686,0.09970969,-0.18071775,0.0068099145,0.07713913,-0.51929414,0.017493663,-0.21502791,-0.025909483
P30575,-0.06013851,0.30550578,-0.07927334,0.13881804,1.0236069,-0.16319165,-0.094581485,0.0047012153,-0.05359457,0.0020747145,-2.661766,0.11458595,1.8063676,0.073714636,-1.0288582,0.037890017,-0.08041222,-1.4605472,-0.79037565,0.97830325,-0.8283732,-0.044057213,1.3644766,1.0861045,0.052088752,0.33809575,0.03598043,0.06865577,0.11653518,-0.0011179395,-0.39443004,0.3033221
P31658,-0.0621744,0.13778706,-0.047167037,0.12641203,0.1859104,-0.13697308,-0.033217967,0.017722398,-0.025899107,0.3844991,-1.4624878,0.63454014,-0.25835818,0.20778885,-0.7455758,-0.09883499,-0.057158902,-0.008258253,-0.053265586,0.26085544,0.017899796,0.005880028,1.3354849,0.47373012,0.05797789,0.13586175,-0.007991287,0.02092964,0.03826438,0.012121347,-0.13915154,0.24851431
P05219,-0.114803396,0.30553052,-0.05102672,0.15255822,0.10050213,0.049431592,-0.0606858,0.0082360655,-0.015369117,0.3106123,-2.438942,0.2771628,1.4390512,0.16750915,-2.1430676,-0.12509249,-0.08399857,-0.4017819,0.056858342,0.793375,0.13082016,0.025838345,2.6811981,1.2476454,0.05511645,0.44102713,0.015263525,0.022119807,-0.80932647,0.04314469,-0.20364732,0.27093756
P35846,-0.0880298,-0.04817605,-0.08987246,0.17913176,1.1565486,-0.023083078,-0.10463617,0.028475946,-0.0505963,-0.19806021,-3.1277723,-0.17654699,2.5161443,-0.0078509115,-0.8109014,-0.2785792,-0.10336039,-1.8297522,-0.9142161,0.916355,-1.2097639,-0.020376777,1.6425496,0.66563255,0.06387262,0.49872726,0.05283566,0.12178557,-0.41708124,-0.015615064,-0.1519289,0.18378414
P05122,-0.14256832,-0.15786687,-0.038445715,0.15294728,-0.0349914,0.021690227,0.0006004006,0.024148226,0.0027831076,0.12531093,-1.2618624,1.140856,0.34611523,0.48579714,-1.6640495,-0.40849212,-0.07700596,0.6766392,0.4055124,0.9861866,0.68702817,0.029539313,2.1913774,-0.3817731,0.087213434,0.08393887,-0.0026892931,0.00805985,-1.112233,0.055003062,-0.19067957,0.39081052
O00451,-0.05405557,-0.3215868,-0.08695988,0.113536865,0.5855517,-0.33729553,-0.08264508,0.011631943,-0.07275514,0.13356124,-2.2478228,0.6306002,1.1161245,0.37810704,-1.1959391,-0.42107004,-0.07429439,-1.3194075,-0.7159561,0.16548541,-0.36419302,-0.03988573,2.9191513,1.7245979,0.057464458,0.714304,0.019323755,0.11803411,0.027822085,-0.020383,-0.2552973,0.5284887
P18054,-0.079056256,-0.38542685,-0.063255936,0.15912262,1.0366579,-0.11904873,-0.06710638,0.024033738,-0.026087984,-0.17812648,-2.6747842,-0.19238034,1.6827897,0.23895432,-0.8608338,-0.0033240658,-0.08249734,-1.0333976,-0.4923205,1.2012918,-0.5801449,-0.012360609,0.53568244,0.35887772,0.06382213,-0.027797977,0.02180647,0.042123143,-0.30660042,0.0027231197,-0.2320251,0.13264382
P23568,-0.052813746,0.4267313,-0.13184117,0.16810377,0.69515014,-0.29519713,-0.13560963,-0.012685029,-0.11350114,0.8656946,-3.7433214,-0.5859094,1.6473137,0.024452016,0.09165883,0.13062933,-0.096157745,-2.1833313,-0.47884235,1.1521823,-0.1448232,-0.07812835,0.71163493,3.177104,0.09067779,-0.47196454,0.020709476,0.13176858,0.59341437,-0.006776573,-0.27987742,-0.17662287
B2RXH2,-0.11103413,1.0291041,-0.056803625,0.1367283,0.5498808,0.06870467,-0.020717843,0.014639038,-0.016756987,0.18807517,-2.3913257,0.40543023,1.6529937,0.11054926,-2.1473505,0.07080613,-0.08169774,-0.896931,-0.27963153,2.5851798,-0.28965214,-0.084685646,0.92907566,-0.35105097,0.06287858,0.030065915,0.046302736,0.112581395,-0.60272974,0.028997183,-0.605339,0.2563977
P12004,-0.08253614,0.23605677,-0.07821892,0.14133674,0.28208378,-0.05617891,-0.05644495,0.0099865515,-0.049948722,0.17083634,-2.168742,0.16731194,1.0301956,0.17704484,-0.8627833,0.04501186,-0.07948169,-0.5232688,-0.05100984,0.8429635,0.01934835,-0.025173534,1.2375746,0.9818528,0.07832211,-0.09027953,0.01074629,0.073056735,-0.19944718,0.015490218,-0.2833836,0.06876151
Q05513,-0.08534774,-0.34585902,-0.08607469,0.14071429,0.026719809,-0.11735777,-0.066149265,0.009437396,-0.05899961,-0.017793193,-2.1238735,0.23170798,1.1770166,0.24984616,-1.1456436,-0.080438934,-0.08648142,-0.34940997,-0.14493884,-0.39510545,-0.37457046,-0.019685313,2.9331598,1.241542,0.077780284,0.32545224,0.0023300305,0.09009261,-0.18796174,0.0066831396,-0.23614238,0.09577266
P00358,-0.1120697,-0.42955413,-0.06102854,0.1464984,0.18746977,-0.11939552,-0.052944724,0.010096387,-0.023104746,-0.43724996,-1.6996359,0.07986788,1.3941966,0.17830823,-0.5988282,0.123858415,-0.08557713,-0.18404423,-0.19856419,0.43481132,-0.4098699,-0.002690809,2.0234478,0.6312094,0.07628895,0.12124385,0.007813423,0.016668227,-1.0287683,0.034110613,0.045121875,0.17214741
P0AES9,-0.00201512,0.8656831,-0.09354586,0.12176808,1.178475,-0.0043053003,-0.11276972,-0.0024151704,-0.08446416,0.37478325,-2.4522138,0.39160684,0.40513748,-0.18387961,0.24876323,1.206352,-0.063755326,-1.5319397,-1.0160884,1.1320721,-1.1081314,0.016118603,0.13759455,1.5675801,0.052109044,-0.027778435,0.02085521,0.026674116,1.5680289,-0.01694141,-0.3555985,0.12983987
H2B3G5,-0.13464776,0.534703,-0.060107805,0.15065566,0.78662336,0.12700623,-0.0055809375,0.036123227,-0.014894472,-0.2312559,-1.8461537,1.0661461,1.3865908,0.3744032,-1.7496548,-0.49675077,-0.087179214,-0.51635003,-0.25097466,2.4179702,-0.14974928,-0.015526988,1.2622205,-1.0019884,0.08708626,0.2530412,0.04497015,0.106513776,-1.2256451,0.023753878,-0.50523067,0.40822792
P68036,-0.08501225,0.38077748,-0.068539344,0.14994319,0.41637027,0.046505198,-0.05303705,0.016619474,-0.03763652,0.28769502,-2.3438761,0.40502068,0.8915381,0.20523594,-1.25944,-0.020768674,-0.078811295,-0.45382854,-0.024508141,0.88504374,-0.031531703,0.010868132,1.3155373,0.6594119,0.072891735,0.017564038,0.012064752,0.049306914,-0.0953346,0.017972587,-0.38955835,0.06916657
O75888,-0.119851805,0.029240394,-0.05520644,0.14057866,0.3544742,0.03820715,-0.017340917,0.014163007,-0.016824907,-0.106815316,-1.4688743,0.527944,0.97339344,0.21430233,-1.2552103,0.13494134,-0.07772385,-0.152195,-0.21964264,1.5981114,-0.32890302,-0.011427968,1.6941429,-0.09316819,0.07604234,0.17638671,0.016702017,0.0598441,-0.95252675,0.035504676,-0.1387969,0.3178369
P01160,-0.109844275,-0.21794645,-0.07782882,0.15581262,0.9442444,-0.15436862,-0.08064208,-0.0021561065,-0.0427665,-0.31200287,-1.9932755,0.42970017,1.5647813,0.08956623,0.01421803,0.17825389,-0.08879451,-1.2268189,-0.8668663,1.4305774,-0.8841005,-0.009044978,1.9915042,0.9832461,0.079833366,0.08700919,0.029110387,0.020361105,-0.9303572,0.033902656,0.079514,0.3864847
P01594,-0.07656692,-0.21952963,-0.052095577,0.12758422,0.6484274,0.11143134,-0.050096598,0.017423656,-0.024074594,-0.2234062,-1.4249595,0.3807933,0.99583966,0.07430021,-0.8966232,0.20152187,-0.0655784,-0.42422915,-0.44029108,0.70579886,-0.50788194,0.040629875,1.6706109,0.38285598,0.05043761,0.47610244,0.015677078,0.031076485,-0.450708,0.012808251,0.06957325,0.3815516
P06993,-0.11293236,-0.16412058,-0.07185203,0.1597971,1.602165,-0.16543908,-0.08968927,0.006130117,-0.031242914,-0.7401235,-2.3416576,0.6121669,2.7105854,-0.0016710348,-0.96479774,-0.17751774,-0.09385758,-1.7701907,-1.4170754,1.3391513,-1.6810145,-0.05192035,2.3547916,-0.10934436,0.056243513,0.87468016,0.061357953,0.06933825,-0.98231435,0.016043125,-0.095445424,0.68907577
Q8DTS9,-0.09139192,-0.43980488,-0.062059306,0.13878776,1.131851,-0.11595019,-0.06843086,0.016986415,-0.025323678,-0.63794655,-2.0135684,0.2467486,2.095921,0.2461605,-1.1073623,-0.02086991,-0.08320577,-1.017079,-0.91372555,1.0628265,-1.190006,-0.0028769255,1.77075,0.15644766,0.055467416,0.6358694,0.03721602,0.04068668,-0.7273241,0.006976058,-0.20163259,0.4352378
P00533,-0.075910866,-0.11633763,-0.08408267,0.1487978,0.6365219,-0.076061904,-0.07172221,0.011959747,-0.056142922,-0.57372,-2.219199,0.19607972,1.1486958,0.10504639,-0.6136805,0.4323705,-0.081867054,-0.28714567,-0.1984302,0.32640982,-0.2461155,0.0020352774,1.248736,0.9754758,0.08250903,0.09792325,-0.0005101643,0.046233874,-0.24114,0.0096018305,-0.21060185,0.21373057
Q8WZ42,-0.07509762,-0.0012539526,-0.064192034,0.14235984,0.8288916,-0.011114303,-0.056803927,0.015995013,-0.036558088,-0.07090523,-1.9493418,0.44070303,0.786128,0.15052603,-0.48750353,0.17812492,-0.06958372,-0.61719304,-0.29990593,1.1766778,-0.05780581,0.019912884,0.69127125,0.59912837,0.07004472,-0.024366612,0.010457027,0.024881339,-0.25849324,0.015147328,-0.08773252,0.2920777
P12318,0.034596026,0.17213771,-0.14777051,0.11899109,0.34363264,-0.13778754,-0.15261146,0.007935844,-0.16261236,0.191339,-3.7265449,0.4539951,0.26348156,0.4526394,-1.2859863,-0.02184168,-0.0688109,-0.41650262,0.57745755,-2.6252773,1.2468953,0.09485586,2.0516405,4.4602394,0.087815255,0.45518628,-0.04766497,0.08733706,1.9590232,-0.05704275,-0.84657073,-0.13015932
P06907,-0.06845026,-0.3142199,-0.10632407,0.15000862,0.99623483,0.47615534,-0.12575245,0.042147048,-0.075458854,-1.0299734,-2.522263,0.2153436,2.2347572,-0.12228088,0.18086863,0.18540615,-0.103026666,-1.8254385,-1.0986104,-0.21373272,-1.7661048,0.16970293,3.5559247,1.6965357,0.0675388,0.91458994,0.050195236,0.080692366,-0.8847041,-0.03219471,0.27911052,0.011870153
O15305,-0.14164028,0.15916955,-0.05194516,0.17441268,-0.04661299,0.09153329,-0.007969224,0.024450207,-0.004970491,0.3098795,-1.8932722,0.26831394,0.7270256,0.094068184,-1.6932656,0.25403315,-0.09016647,0.12621646,0.02363869,1.6150194,-0.31474566,-0.019923264,1.8639219,-0.3106029,0.07990359,0.17042086,0.009781877,0.093205355,-0.9035044,0.038218584,-0.08354609,0.19851884
P14550,-0.06886208,1.0876685,-0.08480365,0.1610744,0.5175316,0.107058346,-0.079809494,0.03329301,-0.045240134,0.5153294,-3.1321354,-0.19984193,2.3689334,-0.12936668,-1.647891,-0.5550261,-0.10307896,-1.7948228,-0.7913818,0.6347096,-1.7244819,-0.10186874,1.9411153,-0.33058763,0.046047244,0.37758803,0.075681284,0.19303192,0.46668878,-0.029548906,-0.7554583,-0.19782768
P67870,-0.07823002,0.28258714,-0.07220407,0.14072023,0.66684604,-0.1170993,-0.069689274,0.0037839706,-0.040883668,-0.069267236,-2.2663927,0.011072868,1.605738,0.08696657,-0.9475387,0.20277184,-0.08058909,-0.8164468,-0.46213967,0.9951311,-0.6749683,-0.044754997,1.0238476,0.6326455,0.063472636,0.1139556,0.025018793,0.052537303,-0.12322651,0.015420443,-0.36379603,0.14040713
P28482,-0.14546949,-0.4106987,-0.048273694,0.16455053,0.052386,-0.09004882,-0.025450187,0.005478849,-0.0001996842,-0.11055051,-1.6825609,0.30831274,1.3769239,0.2161361,-1.8453674,0.3691074,-0.09280412,0.2946854,-0.17619368,1.0020835,-0.6005775,-0.049160514,2.6824083,-0.31581292,0.0745997,0.18861774,0.008352956,0.03413638,-0.80989236,0.054645162,-0.21050246,0.3562624
P09914,-0.050352026,-0.064248644,-0.08324642,0.09760952,-0.03136615,-0.33702624,-0.062266078,-0.0041809524,-0.0759134,-1.0797833,-1.5904707,0.5264897,0.20078172,0.16246356,-0.3067411,0.32781804,-0.058875978,0.44490325,0.3783392,-1.0018964,0.9322221,-0.015100546,1.965464,2.3074496,0.08573213,0.056624904,-0.040468913,0.016313212,-0.67432594,0.018122174,-0.080366194,0.39633766
Q7Z3B3,-0.10162858,0.29871038,-0.06094714,0.1270105,0.22472799,0.01235804,-0.044496477,0.0073192194,-0.029721871,0.2877535,-1.9086062,0.6475457,1.1994585,0.31078896,-1.45425,-0.108323574,-0.077311896,-0.5723074,-0.105201006,1.2813601,0.122900724,-0.008043108,2.0147178,0.70285267,0.0686691,0.04301226,0.023868537,0.04105879,-0.48344943,0.034649797,-0.3416054,0.23126669
O95868,-0.101512104,-0.4827926,-0.052525494,0.14514925,0.36778414,0.1301639,-0.049057707,0.014805969,-0.019442627,-0.19433698,-1.5295897,0.4313537,1.0176439,0.20276608,-1.036706,-0.0043562986,-0.07337484,0.012084067,-0.023153529,0.2806127,-0.009156615,0.06506079,2.2192855,0.61862046,0.06644341,0.2809821,0.0017369036,-0.00075392425,-0.7569613,0.033422604,0.08044797,0.27988082
E7EZF3,-0.12202054,0.7366289,-0.03662288,0.15417589,0.24578267,-0.010226838,-0.05347755,-0.00021370314,0.011011631,-0.100563385,-2.6226597,-0.24203348,2.055602,-0.16551125,-2.1909075,0.8794639,-0.09182918,-0.572808,-0.42109877,1.8158629,-0.966382,-0.06372127,1.8308978,0.18491143,0.04050816,0.17350622,0.034138232,0.010375027,-0.7023492,0.055752948,-0.3490786,0.24847488
Q16659,-0.16518067,0.0012155175,-0.06907512,0.15697026,-0.27666086,0.10876172,0.024832128,0.025584314,-0.025307704,0.3219701,-1.4590285,1.194237,0.40948734,0.59771556,-2.006549,-0.50746906,-0.08992189,0.5184327,0.50889695,1.6782737,0.71162283,-0.011507465,2.678282,-0.30522993,0.11741691,-0.043713354,0.0029509487,0.123802096,-1.3201251,0.047423128,-0.37959537,0.23229536
O14526,-0.10971998,-0.75294226,-0.088537194,0.16363274,0.4831987,0.23387866,-0.051502097,0.03227125,-0.054422013,-0.1424135,-2.1202362,0.61077565,1.0953761,0.49057275,-1.0065937,-0.56493646,-0.088957,-0.32156926,0.07598796,0.13227804,0.05900116,0.11111591,2.738417,1.022472,0.10051789,0.32679358,0.0022540106,0.07500439,-0.9062964,0.00728243,-0.06838672,0.018055964
P14099,-0.10914975,0.23891862,-0.03780316,0.13366292,0.1001788,-0.11510316,-0.0378331,0.01774642,-0.0030787017,-0.09768357,-1.2654554,0.81758595,0.57161885,0.19217616,-0.82132536,-0.07927311,-0.07553968,-0.059233945,-0.24330068,0.8461337,-0.21205848,0.016068297,2.2141726,0.210241,0.0608702,0.28093472,0.01624087,-0.016952926,-0.96210814,0.040239632,-0.05634288,0.4433607
Q9CW03,-0.12446124,-0.1610764,-0.08778772,0.16912897,0.03538333,-0.012814354,-0.046781592,0.0165644,-0.047293663,-0.071826026,-2.4196432,0.22130102,1.6780218,0.16894548,-1.7893008,0.018987536,-0.10199019,-0.21652254,-0.0014145225,0.43716258,-0.23098774,-0.06735498,2.6737204,0.32670563,0.09133225,0.21133673,0.013969853,0.14517926,-0.46843374,0.01826769,-0.33082724,0.1655044
P02585,-0.10374583,-0.73500144,-0.04669649,0.12575975,-0.5675315,-0.25847867,-0.019269383,0.003927811,-0.014219289,-0.12010643,-0.8154692,0.22713357,0.40506414,0.15867044,-0.8224728,0.3086626,-0.073705524,0.64295757,-0.08458817,-0.54189986,-0.5750611,-0.06697896,3.0318422,0.07565206,0.066188544,0.16450933,-0.014869009,0.038779464,-0.47910774,0.034123022,0.08807774,0.23959684
O54983,-0.079071544,0.62241167,-0.07456366,0.12279028,0.71044046,-0.016776988,-0.10705263,0.0014580121,-0.043973718,-0.29279044,-2.6327522,0.11262383,2.4032724,0.08043253,-0.55401653,0.057562113,-0.08824104,-1.7269586,-0.6793862,1.2059034,-0.6760716,0.016631415,1.7731742,1.6712993,0.05555098,0.106191814,0.05251531,-0.0025632617,-0.71575356,0.02419602,-0.2791108,0.06589427
Q9H6Y7,-0.1194154,-0.58038265,-0.056920644,0.17814642,0.16188762,-0.045393817,-0.055969283,0.01411268,-0.015448052,0.5192482,-2.1825728,0.18365577,1.1982796,0.39939225,-1.3879149,-0.3343326,-0.08901023,0.0011976808,0.16578752,0.27045336,0.09064252,0.02448406,2.0112882,0.50285494,0.07778166,0.0043977983,0.00079127285,0.0051728897,-0.30542314,0.038851023,-0.18813926,0.040741473
P01704,-0.0829932,-0.4849708,-0.061850328,0.13157912,0.2964859,0.115920186,-0.05579163,0.023339452,-0.03346829,-0.3413362,-1.6469035,0.43178356,1.2022573,0.1433982,-1.5335014,0.20867893,-0.07640565,-0.1335217,-0.2443153,-0.029791772,-0.29447967,0.034070008,2.7911844,0.60152704,0.055254124,0.66256535,0.009184018,0.066310816,-0.32951564,0.005512629,-0.021750957,0.43906724
O48737,-0.034410805,0.27746385,-0.06679122,0.09314796,0.53307235,-0.047487393,-0.076632135,0.010764958,-0.055742253,-0.36913347,-1.5792042,0.97185427,0.54012954,0.14413472,-1.0491378,0.33028087,-0.060631573,-0.5116818,-0.5644841,-0.122505724,-0.4486446,0.03655931,2.658267,1.3137372,0.043721296,0.6671429,0.011035023,0.019406792,0.2598988,-0.0047309864,-0.32515633,0.5476217
O24146,-0.035132505,0.5451523,-0.08450814,0.12140955,0.72274774,-0.09334334,-0.09223419,-0.01666675,-0.07316925,0.40443495,-2.1467674,0.41740417,0.24364188,0.020471908,-0.0411458,0.82394147,-0.061390754,-0.92630947,-0.5106547,0.8822663,-0.4165982,0.021877524,0.93962145,2.0861514,0.06503102,-0.15528661,-0.0011378606,-0.010842588,0.73235387,0.01755767,-0.25684926,0.11849217
Q9JL25,-0.08324798,-0.98444647,-0.076342866,0.13924041,-0.56380385,0.28962144,-0.051805753,0.031236665,-0.057627715,0.117208555,-1.5809232,0.6518608,-0.0055905217,0.38304126,-1.6057769,-0.089310825,-0.073929295,0.8082759,0.7083103,-1.5536479,0.98128706,0.15007794,4.12136,2.0640645,0.0803247,0.63245916,-0.039369017,0.06066781,-0.30424118,0.0052598612,0.19471985,0.19320695
P40054,-0.1388987,0.050340712,-0.07589451,0.16956161,-0.08595692,0.38161904,0.035765436,0.035309233,-0.0329927,0.6644938,-1.8173873,0.39719778,0.58153117,0.3026944,-2.177289,-0.50559825,-0.08201113,0.26075184,0.65768737,1.7283318,0.64466417,-0.04651644,1.4204836,-0.7775506,0.10708553,-0.2193236,0.00531278,0.22484063,-0.7613153,0.018862514,-0.29357827,-0.052929357
Q07637,-0.027675072,0.38934687,-0.07688204,0.1179086,1.6120974,-0.16714668,-0.09113509,0.013912954,-0.06484584,-0.50269127,-1.8467131,1.0687456,0.8327301,0.026061082,-0.13644874,0.14507751,-0.05982909,-1.2880956,-0.9241627,1.2002462,-0.15861149,-0.026592178,0.53633666,0.6717668,0.053935517,0.21511348,0.030754438,0.04519558,0.3879281,-0.013668977,-0.28384152,0.8746473
O33983,0.0117184,0.6740293,-0.09526922,0.12994093,2.786264,-0.2377474,-0.12840521,0.013282142,-0.082278095,-0.21692947,-2.5944576,0.78746384,1.885704,-0.2901091,-1.0087901,0.26342577,-0.07224518,-3.0106766,-2.7162848,1.6899439,-3.172535,-0.13472253,1.5657234,-0.30786633,0.0071661863,1.2434347,0.08993178,0.18419719,1.7277905,-0.07545377,-0.7660038,1.1365771
O50202,-0.029787824,-0.2539479,-0.093942076,0.096178435,-0.0077322274,-0.5263301,-0.07082678,-0.02145737,-0.09011977,-0.7580355,-2.0994406,0.6974447,-0.066823184,0.19878915,-1.3214507,1.6477782,-0.064665705,0.6370797,-0.014863633,-0.8727471,0.25638866,-0.09956673,2.407161,2.026114,0.08018297,-0.03738852,-0.05375593,0.031254835,1.1454041,0.01133544,-0.618954,0.5739558
P14907,-0.1189238,0.20010643,-0.040210146,0.18346047,0.9080787,0.101177335,-0.053981494,0.031518202,0.011382701,0.18998083,-2.9831884,-0.026471162,2.1085312,0.20711634,-1.9436585,-0.26937765,-0.09238403,-0.8954992,-0.23058291,1.8460567,-0.37873137,0.009187326,0.7073683,-0.39718288,0.05540356,0.057729363,0.040778417,0.019521922,-0.6601804,0.030017817,-0.39152718,0.11154173
P0DJL7,-0.06437773,-0.34018186,-0.03760178,0.09947339,1.1750754,-0.08518304,-0.026617942,0.0048808577,-0.013317699,-0.519747,-0.45634252,0.38236386,0.7036731,0.08430162,0.3061432,0.1933566,-0.042573657,-0.5852215,-0.82364225,1.572219,-0.81140053,0.0048237983,-0.037445217,-0.27209765,0.04752964,0.24847479,0.01844287,-0.008127321,-0.8131034,0.019473337,0.27626896,0.48362073
O75792,-0.13582708,-0.13554354,-0.046251796,0.1466459,0.018168937,0.17965452,0.01335222,0.027538458,-0.0038174458,0.011273968,-1.193997,0.9300076,0.55819464,0.36742374,-1.5691409,-0.12759125,-0.076623455,0.54843736,0.3565008,1.3362572,0.49497804,0.0001482889,1.7294834,-0.87122107,0.090055555,-0.14977607,0.005380924,0.05976535,-0.9228317,0.044729143,-0.20568669,0.27124602
P41911,-0.077259555,0.6399317,-0.05865699,0.11875632,-0.2573522,-0.12015632,-0.07319524,-0.010096644,-0.027115814,0.3565682,-2.1280894,-0.14736399,1.1299399,-0.01198712,-1.3067344,0.76464546,-0.08724729,-0.81803095,-0.86042076,0.44192612,-2.110122,-0.021625761,3.6542816,1.4104366,0.03735176,0.40320665,0.02643026,0.007327333,0.0111374855,0.026981343,-0.45083177,-0.11605993
