UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
O75914,-0.13149154,0.21474166,-0.49940088,-0.035193898,0.21519361,0.056632973,-0.0944076,0.2337998,-0.03866295,0.011612654,0.028828353,0.043174915,-0.32364815,-0.04128108,-0.06877433,0.19747466,-0.18078452,0.24148372,-0.1131842,-0.4154262,-0.18612933,0.21787792,0.122035995,-0.85099125,-0.12852156,-0.20889413,-0.11654,0.015496738,-0.25988454,-0.20300025,-0.10474696,-0.1798019,-0.07902481,-0.41039592,-0.039663278,-0.25575888,-0.6779758,0.6384797,0.20859152,-0.17468959,0.6295466,-0.82627285,0.15831223,-0.48403972,-0.12540421,0.26425016,0.080595724,0.0008380152,-0.01035139,0.02926103,-0.19567695,-0.053719148,0.044687442,-0.18546477,0.41309834,-0.22706021,0.04286505,-0.23558113,0.05439265,-0.22654985,0.07697059,-0.22165418,-0.25975657,0.0902642,-0.053782593,-0.01812604,0.0073517878,0.058957245,0.070364445,0.33890873,-0.06221114,-0.051722206,-0.17286658,-0.19612764,0.14300454,-0.37996927,0.11202976,0.15836444,-0.023852572,0.0048209243,-0.18203159,-0.17558321,-0.010631071,-0.17000186,-0.18793145,0.3182196,0.14310978,-0.01152727,0.1190287,0.2155883,-0.030371517,0.57044065,0.24117303,-0.071530044,-0.41821444,0.27198768,0.15722683,0.14051232,0.13517806,-0.07656436,0.4857397,-0.103970975,0.31745806,-0.71412116,-0.45871574,0.19441976,-0.12088199,-0.11800142,-0.50071263,-0.02463498,-0.18805043,0.20022409,-0.029127512,0.026913926,0.38368332,0.15429156,-0.48073643,0.33573264,0.63344526,-0.078924134,0.20093083,-0.1564705,-0.05695796,0.107531816,-0.23108684,0.4715463,0.14023888,-0.033722967
A5D8V6,-0.07269007,0.08051119,-0.6619559,-0.20080717,0.27414125,0.0022606137,-0.010071857,0.13076419,-0.08203256,-0.1864226,-0.090930626,0.13375576,-0.2517489,-0.054310523,0.20794456,-0.025058826,-0.0571317,0.22051153,-0.10097492,-0.39118603,-0.30853963,0.19895634,0.19395855,-0.77238196,0.04379264,-0.10503657,-0.07391397,0.046391465,-0.12765639,-0.12483592,-0.08529264,-0.28597215,0.095717475,-0.42669052,0.066298075,-0.105008975,-0.7900596,0.6595403,0.049661994,0.049797837,0.7709088,-0.79661405,0.13241555,-0.6219235,-0.046445634,0.15706316,0.0701529,0.01145276,0.15476681,0.2904211,-0.12568042,-0.10388365,0.1481707,-0.09831282,0.09998622,-0.0956527,0.109834276,-0.29721978,-0.05661728,-0.013208836,-0.009287364,-0.24704637,-0.22492334,0.15695883,-0.06575872,0.004238844,0.03390641,-0.12428725,0.06430321,0.16417548,-0.24064837,-0.1182217,-0.12630108,-0.20045662,0.007462638,-0.3678584,0.120841935,0.11329876,0.1430733,-0.16974987,-0.21829806,-0.16933514,0.0061444384,-0.13038698,-0.13477919,0.22405006,-0.034926243,0.0859789,0.06704585,0.051816814,-0.4147821,0.47350496,0.14980935,-0.101568274,-0.4444264,0.25988403,-0.043384187,0.23738484,0.16397403,-0.337505,0.43382677,-0.23742902,0.30549315,-0.5882856,-0.5368782,0.053913422,0.03056275,-0.18090896,-0.33894658,-0.11636511,-0.21905322,0.19269882,-0.1707406,-0.027971877,0.2639049,0.12372632,-0.55270827,0.2124951,0.6336213,-0.027522366,-0.045188956,-0.04660104,-0.05402696,0.08706274,-0.007115673,0.47495365,0.00641492,-0.21967123
F1LQ48,-0.21101576,0.07537397,-0.5113552,-0.24023199,0.117187046,0.05017346,0.09603255,-0.005004093,-0.1792414,-0.10340232,0.2696827,0.09762207,-0.4302814,-0.081312984,0.4329152,0.12850523,-0.05095327,0.24968994,-0.19805086,-0.15176205,-0.2126332,0.28086305,0.37640885,-0.6028197,-0.02511709,-0.015270571,0.03210315,0.04453979,-0.015400112,-0.13770172,-0.1019441,-0.10625323,-0.019791005,-0.12057666,0.012214546,-0.026856953,-0.7791756,0.7058344,0.1852593,0.0044635064,0.50125116,-0.69987494,-0.21909596,-0.62628347,-0.012679249,0.24110167,0.15301625,-0.16450721,0.1812433,0.16341083,-0.074652225,-0.15196024,-0.09880877,-0.3261253,0.2646393,-0.023148775,-0.022154585,-0.21925183,-0.18591131,0.085159145,-0.21661814,-0.021125117,-0.16461252,0.20952667,-0.2847096,0.047853142,0.0072760605,-0.15151253,0.0009701699,0.11390364,-0.026306093,-0.26313087,0.07204499,-0.025245031,0.0014211336,-0.31794158,0.06971908,-0.09413487,0.24839346,-0.13130404,-0.30927017,-0.09102272,0.08097381,0.15571505,-0.09040997,0.3122994,-0.076238655,0.1457003,0.19094326,-0.071661115,-0.12654401,0.41822374,0.19073968,-0.13042478,-0.5476918,0.29855695,-0.06351661,0.0848763,0.23392795,-0.15549038,0.2452867,-0.29237077,0.28147542,-0.38451543,-0.18737014,-0.029108783,-0.23681648,-0.19256742,-0.4426043,-0.084261514,-0.11195768,0.09441962,0.03590956,0.049103454,0.3370115,0.04593325,-0.74593616,0.39105502,0.38009977,-0.22380508,-0.20989661,-0.23184788,-0.12176607,0.20793469,0.32844487,0.5043043,-0.07688943,-0.10064403
Q13064,0.34375435,0.2824319,-0.74735844,-0.29401878,0.001221016,-0.07477331,0.039303143,0.350194,-0.113819554,-0.14596272,-0.08348628,0.12313361,-0.49993747,-0.09894032,0.44319302,-0.018616982,-0.50259936,0.093952395,-0.64148945,-0.3931452,0.15737285,0.13246664,0.18646675,-0.7299594,0.12827596,0.26563412,-0.0926495,0.38549218,-0.31947076,0.090354964,-0.12243739,-0.40542793,0.1971727,-0.3332395,-0.21151565,-0.013087388,-0.92807233,0.28151283,0.113327295,-0.16271785,0.34074694,-1.00698,0.13656,-0.13419354,0.04592364,0.22982726,-0.08863684,0.15264289,-0.029628567,-0.1514266,0.20984457,0.048440374,0.18307798,0.22893074,0.49121258,0.33647573,0.17286126,-0.42995068,0.24065828,-0.1504878,-0.28682056,-0.33649373,-0.31589222,-0.17239606,-0.1296351,-0.07291402,-0.16632828,-0.038064517,0.08968796,0.26134437,0.1482258,-0.39225373,-0.11438175,-0.32889313,-0.4366762,-0.68978035,-0.13043572,-0.08037534,-0.61302894,0.015740603,0.0817168,-0.08633955,0.091908745,-0.415978,-0.40359,0.7708803,-0.21967041,-0.21232168,0.2522118,-0.11728028,-0.28329912,0.85649353,-0.17762405,-0.09405943,-0.95511657,0.1439462,0.34062704,0.40595087,0.18481013,-0.32047194,1.0194236,-0.46954548,0.23724785,-0.63039297,-1.0125614,-0.52629656,0.2229048,0.19637139,-0.3846339,-0.13691643,0.097444884,0.13610084,-0.19077913,-0.14472952,0.47538307,-0.25294554,-0.08256571,0.3220855,0.56800926,-0.33214247,-0.38884026,-0.25038677,0.14319213,0.3592887,0.10025011,0.4935436,-0.26541644,-0.3998556
O15389,-0.11584109,0.08567198,-0.54203755,-0.072265916,0.293981,0.055003818,0.06993798,0.019100053,-0.17968075,-0.20864017,0.09400463,0.029760042,-0.3933003,0.009265681,0.48333812,0.101025485,0.022341242,0.2909968,-0.23110496,-0.26179996,-0.19209827,0.27723244,0.12477085,-0.5882736,-0.0051055015,0.051420122,0.029357249,0.11548101,-0.19724528,-0.04996589,0.033401962,-0.20457973,-0.05045393,-0.29168823,0.07622565,-0.14641945,-0.8974269,0.63779944,0.23676445,0.02615998,0.63150424,-0.9204888,0.096301414,-0.68658966,-0.054761592,0.15630594,0.09882209,-0.089274384,0.22008848,0.039140094,0.13215943,-0.10890416,-0.054065246,-0.25162163,0.31859538,-0.036016677,0.10714299,-0.4143869,0.05948634,0.091603875,-0.04428612,-0.28537837,-0.13559842,-0.0013846954,0.061636996,-0.06748837,-0.00041833273,-0.2092597,0.026464319,0.11295769,-0.024179274,0.04817869,-0.014800973,-0.27537522,0.032302063,-0.34040356,0.05668549,0.05020045,0.20973106,-0.1212753,-0.20615698,-0.065311804,0.06948958,-0.038270246,-0.07328235,0.24930029,-0.037541363,-0.048747886,0.17229736,-0.066697724,-0.18702912,0.42431417,0.089003466,-0.090226926,-0.58522564,0.15428422,0.042404454,0.07042935,0.11268649,-0.075448245,0.19026142,0.07502925,0.075189054,-0.50021255,-0.57974833,-0.06315773,0.021736195,-0.093311705,-0.35582125,-0.12694253,-0.1959108,0.29509106,-0.039528105,0.018096663,0.17590193,0.07418141,-0.5675981,0.21068247,0.42530838,-0.08210214,0.075660884,0.0026727617,-0.12988742,0.26453352,0.26591524,0.46685103,0.35782313,-0.07759399
O95833,-0.15250175,0.21632765,-0.74067575,-0.08785469,0.14828692,0.0591179,0.070428215,0.39205185,0.16763024,-0.08153922,-0.06358703,0.04802084,-0.32253167,-0.06190419,0.108942784,0.06837645,-0.09811828,0.1416757,-0.05523322,-0.5152036,-0.27371165,0.26313287,0.07890037,-0.97285146,0.027176663,-0.11309939,0.0071470826,0.05711372,-0.23466404,-0.14740689,-0.089947425,-0.12920545,-0.08691748,-0.5869263,-0.016053906,-0.16428964,-0.78038186,0.65285426,0.042322114,-0.18807752,0.7428879,-0.74090034,0.21247743,-0.4366481,-0.17354095,0.22619891,-0.017029634,0.025035756,0.088726185,0.12036344,-0.19840275,-0.11325925,0.025588239,-0.10061369,0.25958964,-0.1850356,0.017870491,-0.22242479,0.11445171,-0.092574246,-0.117058575,-0.05888928,-0.31763223,0.004514272,-0.21828192,0.067013465,-0.05313058,0.074682616,0.07569475,0.14076544,-0.06709929,-0.05493727,-0.31755,-0.21426159,-0.078310184,-0.2907237,0.055751607,0.14707546,-0.16350509,0.0049807704,-0.12976597,-0.1763082,0.05156002,-0.1732455,-0.14694928,0.48758388,-0.06148966,0.053867225,0.0022611816,-0.05954999,-0.2766346,0.6110684,0.23385262,-0.10327435,-0.45382988,0.23019187,0.24745245,0.04371765,0.06293339,-0.008745924,0.36031613,-0.35722435,0.48127234,-0.6191228,-0.2893021,-0.025343597,-0.03948843,-0.0987914,-0.43528226,-0.12626986,-0.076071836,0.34689328,-0.14984845,-0.12267849,0.31214955,0.11217144,-0.3332446,0.39906594,0.6024555,-0.13873787,0.0065732687,-0.15028028,-0.020819953,0.19888227,-0.017952098,0.5578565,0.019156784,-0.045561913
O15055,-0.030420506,0.2808747,-0.5966351,-0.072539754,0.1612519,0.08330222,-0.087649636,0.15754586,-0.04896787,0.02686776,-0.031453025,0.11693706,-0.35197672,-0.122143656,0.17060715,-0.0072176307,-0.13452907,0.13760467,-0.10167327,-0.5055271,-0.35437223,0.17626631,0.23248325,-0.93695337,-0.16113633,-0.29743502,-0.016272893,-0.12873721,-0.16617896,-0.12034955,-0.020353204,-0.2119822,-0.026660642,-0.37394366,0.14796549,-0.122782685,-0.6165029,0.7425193,0.2801795,-0.02207718,0.67861015,-0.6976641,0.32727104,-0.21171938,-0.03630254,0.2312005,0.097129226,-0.033647913,0.021582538,0.16564025,-0.21032591,-0.09311184,0.015687095,-0.0805923,0.37875977,-0.11041689,-0.02485705,-0.22574727,0.1191082,-0.36135826,-0.06003095,-0.15944275,-0.36920977,0.011785525,-0.05588746,0.06090751,-0.07856474,-0.067883246,0.20208769,0.2692033,-0.0245684,-0.087296195,-0.245369,-0.3132434,0.015405144,-0.3030026,0.083861165,0.16472416,-0.113189824,0.017628158,-0.29115286,-0.11140641,0.060379554,-0.2277743,0.029440694,0.21581809,-0.041818988,0.021067346,0.14145947,0.071798526,-0.16457455,0.48599994,0.23428583,0.11997328,-0.48744747,0.22529669,0.2013507,0.19599171,-0.014887516,0.010803769,0.3238668,-0.14998353,0.42828575,-0.6510758,-0.47081235,-0.057254046,-0.025512785,-0.10555365,-0.4185247,-0.09120307,-0.20288323,0.25782403,-0.056599695,-0.024778962,0.32773483,-0.010600507,-0.40902314,0.40580317,0.74080235,-0.12859572,-0.0022103887,-0.21718712,0.08152161,0.14273328,-0.056194037,0.50661945,0.0958874,-0.055121798
P07327,0.032835174,0.2836438,-0.637728,-0.14004333,0.3072711,0.13112761,-0.07288891,0.21969302,-0.00015928347,-0.04452679,-0.007520298,0.13896275,-0.16363142,-0.07056704,0.073138624,0.06922193,-0.24114859,0.19058175,-0.07631355,-0.46780917,-0.2971634,0.37956318,0.0053041987,-0.94249916,0.040603735,-0.20921944,-0.09939172,-0.027823312,-0.2331176,-0.13767596,-0.028110499,-0.21232723,0.018350989,-0.34024468,0.035451457,-0.23984282,-0.8115193,0.5709416,0.14153636,-0.0575055,0.7956695,-0.7835471,0.1753242,-0.2362325,-0.16373391,0.26702645,-0.11463777,0.088785976,0.18810482,0.23874398,-0.14749496,-0.20110893,0.028516395,-0.12488493,0.39895883,-0.110545315,-0.09110359,-0.35890153,0.024639808,-0.24470289,-0.032091353,-0.26566744,-0.36617944,0.06401582,-0.08879861,0.07835142,-0.04686792,-0.0046473127,0.09995986,0.19766009,-0.20020837,-0.14471462,-0.16794966,-0.21529424,-0.08035287,-0.30769286,-0.03194231,0.054372225,-0.008719489,-0.12137675,-0.2689092,-0.26213923,0.072593935,-0.15754232,-0.105121575,0.36688945,0.016066134,-0.018554265,0.04438782,0.17473195,-0.14979328,0.60532814,0.21819966,0.043423187,-0.2944742,0.25985095,0.10043079,0.16334943,0.2990757,-0.12389976,0.48338524,-0.3222897,0.45701757,-0.6622437,-0.5494512,-0.06256122,-0.00042424104,-0.1972391,-0.47872138,-0.035255805,-0.16355595,0.05303206,-0.11233579,-0.0038804326,0.31760788,0.14107193,-0.5752956,0.31854454,0.6406688,-0.13994959,0.05567676,-0.23295178,-0.14018865,0.08395374,-0.09314066,0.45534697,-0.03210711,-0.06923271
P19221,-0.0017397851,0.12855943,-0.77246636,-0.0976839,0.40753794,0.03683315,0.045449946,0.2723604,-0.20179482,0.17153235,0.09526074,0.1124146,-0.3905953,-0.18089326,0.12990065,0.12447643,0.121075235,0.14892854,-0.014662902,-0.16597296,-0.01655837,0.15397376,0.082192816,-0.90246505,0.12571348,-0.24143477,-0.060699444,0.18416302,-0.099770315,-0.15376692,0.08227365,-0.115345605,-0.033278,-0.2524297,-0.13042878,-0.24269159,-0.8554066,0.67152834,0.111450225,0.030530723,0.66116625,-0.7666664,0.12292563,-0.19096959,-0.11072755,0.28978905,0.14737783,-0.015883997,-0.041293986,-0.032713402,-0.1484831,-0.06486377,0.053539645,0.17743564,0.4196069,0.20765722,-0.14680666,-0.17345996,-0.010619015,-0.2910376,-0.20731406,-0.15510277,-0.29482594,0.29898265,-0.1815265,0.20296729,0.34064707,-0.10429957,-0.007992715,-0.05776349,-0.22817647,-0.1851005,-0.053488463,-0.21426924,-0.11806455,-0.64058524,0.24954577,0.044044625,0.043714523,0.06977341,-0.2378446,-0.11864513,0.14321645,-0.16943197,-0.35850075,0.35432756,-0.15579107,-0.11198809,0.029529123,-0.032406304,-0.15510446,0.8815934,0.2035696,-0.09676939,-0.50486624,0.41926518,0.0060591823,-0.24757905,0.19842117,0.011646437,0.27928677,-0.34629607,0.23941894,-0.5407551,-0.34305874,-0.0602068,0.06928828,-0.028143546,-0.5400079,-0.0729341,-0.22570121,0.13187458,-0.06714331,0.042291075,0.31256834,0.23618567,-0.57524085,0.34951922,0.48734108,0.15590362,0.06758783,-0.24474299,0.037125543,0.20795657,0.105808556,0.52654237,0.008982222,-0.10837454
O61667,-0.10636221,0.009640785,-0.48216408,-0.14341226,0.2840786,-0.082304716,0.07999782,0.093043245,-0.077114135,-0.28692564,-0.029594367,0.085137784,-0.12170555,0.01857961,0.1454221,0.027886415,-0.14126454,0.35676748,-0.1084719,-0.48435736,-0.14267202,0.3857048,0.30791858,-0.7109325,0.098137826,-0.14151953,0.011172602,0.010479931,-0.035884395,-0.2109687,-0.17431378,-0.21292281,0.18497334,-0.3510592,0.10766731,-0.25305882,-0.79664946,0.60612476,0.06643048,-0.10133524,0.8950988,-0.7749742,0.06174212,-0.5830451,0.0007590391,0.16483358,-0.042140976,-0.0064552613,0.11642585,0.30583996,-0.062924266,-0.12059348,0.20828782,-0.12928447,0.25525922,-0.0905551,0.10548589,-0.2588367,0.04749286,0.116855755,-0.0047130054,-0.31206885,-0.19250743,0.104867816,-0.06578834,0.026850294,0.21194384,-0.054267384,-0.011675537,0.2901238,-0.21885389,-0.0808554,-0.16800904,-0.076182604,0.30007184,-0.26342383,-0.019336857,-0.09879403,0.1152515,-0.14334269,-0.25404072,-0.24283528,0.08134964,-0.03947702,-0.20876646,0.31165913,-0.17914994,0.0010246672,0.1611399,-0.0301291,-0.14958489,0.30319723,0.28491348,-0.1667836,-0.16928338,0.28017786,-0.007847464,0.23527165,0.20625576,-0.53010386,0.421844,-0.25932333,0.26506594,-0.597612,-0.49145535,0.017571455,-0.03302732,-0.27513397,-0.40110704,-0.0720798,-0.1488246,-0.001014743,-0.0981738,0.0987948,0.2487385,0.09216826,-0.7242349,0.14421608,0.62136334,-0.11296211,-0.06971748,-0.08818352,-0.20621149,0.11383618,-0.12683438,0.3085029,0.00263232,-0.29042205
P29055,-0.19312307,0.1341066,-0.8604306,0.017526997,0.04663874,-0.09651408,-0.011837673,0.34055883,-0.2564045,-0.034853347,0.079613715,-0.049993467,-0.49417695,0.045295514,0.26256162,0.07546463,-0.09866553,0.15186778,0.016013186,-0.39752492,-0.14361823,0.15942857,0.59748995,-0.658525,-0.2757352,-0.18343714,0.17312054,-0.0064440966,-0.16554895,0.06666668,0.035098456,-0.19350167,-0.119622424,-0.39166027,0.06330021,-0.13945144,-0.7581771,0.64160013,0.14894354,-0.1286983,0.9184518,-0.8025862,0.1392286,-0.33431718,-0.069846205,0.27394295,0.0030168698,0.013457966,-0.0202456,-0.047947086,-0.13326271,-0.045162357,-0.006281987,-0.13368429,0.2430799,0.026238415,0.03881196,-0.14454861,0.26953882,-0.20206507,-0.28868476,-0.20616241,-0.28791118,-0.057524346,-0.071242794,-0.1151757,-0.061739314,0.0136986775,0.12787731,-0.07508174,0.035429675,-0.11091806,-0.24590763,-0.18068855,0.09240359,-0.54898155,0.08992505,0.075612776,-0.11874279,0.14986357,0.011871571,-0.3685308,0.21726973,-0.06977142,-0.21987025,0.18057108,-0.27525645,0.051463403,0.09720798,0.07155536,-0.22734317,0.6205875,0.16238475,-0.097215354,-0.48409906,0.3024444,0.25765038,-0.040244516,0.04044803,-0.2777947,0.35205048,-0.24829312,0.43671647,-0.54578805,-0.46224815,0.01423735,-0.17628285,0.18794216,-0.41438952,-0.008608016,-0.081345,0.34539476,-0.14625633,-0.019843768,0.3315533,-0.10241336,-0.4151991,0.24377397,0.5689913,-0.07535909,0.20273109,-0.13536224,0.14721891,0.3269817,0.07591365,0.7795353,0.032464433,-0.086188816
G1FNI6,0.34475535,0.28626356,-0.7442595,-0.29286593,0.000920482,-0.07009435,0.03006759,0.34853494,-0.120984785,-0.13619794,-0.090367444,0.121620916,-0.51157033,-0.09605328,0.43227187,-0.006611772,-0.50230056,0.091934144,-0.6417793,-0.38603836,0.16428792,0.12593961,0.18391547,-0.7228137,0.12557632,0.27150363,-0.09109888,0.38687718,-0.31873435,0.09444749,-0.12068728,-0.40909106,0.19666207,-0.3280178,-0.22135954,-0.019264515,-0.93960696,0.28880802,0.11117776,-0.15720202,0.34383747,-1.0095403,0.13786492,-0.13835263,0.047735084,0.22914195,-0.095562845,0.14802131,-0.029022984,-0.14899194,0.20846881,0.043121897,0.18338844,0.22320421,0.48851863,0.33370894,0.17750573,-0.43712536,0.23150468,-0.15531108,-0.2827591,-0.34384614,-0.30729508,-0.1657489,-0.12293445,-0.07303701,-0.16584012,-0.040965408,0.09060846,0.25578767,0.14913332,-0.39714396,-0.11321219,-0.31932312,-0.43898726,-0.6867423,-0.12964255,-0.07476005,-0.622112,0.018060163,0.08961313,-0.09413631,0.08609088,-0.4166016,-0.3970915,0.78025854,-0.22144906,-0.21309793,0.24941045,-0.11457487,-0.28313494,0.8548557,-0.17844845,-0.10046983,-0.9631233,0.14155631,0.3410551,0.4156077,0.18430674,-0.32293543,1.0162643,-0.45969665,0.23198809,-0.6217333,-1.011713,-0.52043945,0.22543998,0.20057714,-0.38961816,-0.13736299,0.09258546,0.13147399,-0.18767205,-0.14141789,0.46645844,-0.2617507,-0.08280073,0.32362175,0.56683075,-0.3376165,-0.3793872,-0.24176574,0.1403849,0.35935414,0.10253873,0.5117714,-0.26396435,-0.40779456
Q13596,-0.04504823,0.10499668,-0.59180444,-0.11091541,0.16434574,-0.043165233,0.028863732,0.15944694,-0.069873765,-0.18296666,-0.0076960684,0.13749912,-0.36346376,0.012488709,0.2749575,0.050540134,-0.07033225,0.23089248,-0.15185283,-0.38168558,-0.2587627,0.18816835,0.30839273,-0.6625163,-0.030385472,-0.023422137,-0.07042196,0.11891247,-0.12934928,-0.046476435,-0.14607134,-0.23193008,0.1444336,-0.34076315,-0.04183327,-0.037319116,-0.9436405,0.661781,0.042231433,-0.030111011,0.7469261,-0.8515194,0.026211949,-0.61887354,-0.0025671283,0.24003637,0.01967527,-0.013238044,0.094269745,0.090658456,-0.15532002,-0.044922482,0.08186724,-0.09949423,0.2973127,-0.035422925,0.12150337,-0.21327749,0.10174105,0.03753082,-0.07891082,-0.18450266,-0.1773358,0.0673412,-0.09524539,-0.123139255,-0.05974117,-0.038202718,0.019023018,0.16435122,-0.12726627,-0.26046726,-0.0066790376,-0.22937338,-0.01166179,-0.45194238,0.09138256,-0.071085826,0.075189166,-0.11456407,-0.09207036,-0.16395462,0.041593146,-0.106503524,-0.24690051,0.3154725,-0.16567099,0.0074228896,0.071049154,-0.03801142,-0.3334197,0.6789254,0.1309926,-0.06421946,-0.6861252,0.2521682,0.101342045,0.07559281,0.08363569,-0.22471812,0.4150027,-0.28497306,0.2761636,-0.5282197,-0.4959895,-0.007979492,0.018312478,-0.08533483,-0.447505,-0.11813617,-0.061218947,0.09764614,-0.075544305,-0.083623014,0.23656684,0.055617213,-0.5544868,0.21970844,0.5870895,-0.031106865,-0.026781127,-0.0549587,-0.0006768672,0.21252199,0.021157783,0.43159097,0.038329188,-0.20185058
P19447,-0.05516183,0.19134611,-0.77534926,-0.08455868,0.19231884,-0.013421737,-0.032671973,0.22361387,0.03118935,-0.0072492994,-0.0354366,0.11907178,-0.4009236,-0.042872258,0.089376554,-0.0596935,-0.0150924325,0.2696914,-0.15909447,-0.46079063,-0.27553087,0.22410285,0.30821696,-0.73546803,-0.13029726,-0.14028272,-0.020905424,-0.039790757,-0.14429905,-0.08772186,0.00023644883,-0.2605741,0.034620315,-0.39089927,0.10663324,-0.061074555,-0.5522601,0.59698737,0.21439326,-0.045370325,0.5779054,-0.72947735,0.29219544,-0.49887216,-0.11082217,0.3323038,0.06975916,-0.046264037,0.07294071,0.09251276,-0.20079027,-0.034198333,-0.050181404,-0.110332474,0.3986251,-0.06082728,-0.028098665,-0.28228632,0.15000823,-0.10219613,-0.038582005,-0.13903567,-0.37904292,0.010972736,-0.0551235,-0.0046478584,0.0075314306,-0.15165849,0.06395361,0.18927671,-0.04409057,-0.1816629,-0.13183436,-0.19958209,0.023892183,-0.39959502,0.026360214,-0.001808852,0.042392835,-0.006886672,-0.26678026,-0.17240345,0.1464926,-0.05630029,-0.22925644,0.25385612,-0.012580831,-0.004545197,0.061498735,0.06497984,-0.2930857,0.5686399,0.14563486,0.038254432,-0.5882099,0.23719688,0.23290806,0.12604904,0.1554354,0.0007180255,0.3673109,-0.32252896,0.34842435,-0.603914,-0.53478175,0.06970694,-0.009969356,-0.03243687,-0.4380576,-0.20822185,-0.0933726,0.2564591,-0.12586612,-0.06142281,0.32955793,0.12587658,-0.4786188,0.29506758,0.7561229,-0.15064527,-0.015696187,-0.10779005,0.025073672,0.1930443,0.012614921,0.2971596,0.07152476,-0.09270549
F8WQK8,-0.027176633,-0.2521526,-0.6858086,-0.17426753,0.42232844,-0.040457767,0.14019538,0.041258868,0.049773883,-0.3342944,0.011862938,0.05438642,-0.28899962,-0.12763141,0.12798473,0.0113870455,0.06852544,0.22999598,-0.3991513,-0.44257152,-0.32215145,0.11520491,0.12620638,-1.0137697,-0.21577077,-0.0031576355,-0.056029156,0.21966963,-0.32129443,0.0710313,0.18921976,-0.107177086,0.3190227,-0.39965546,-0.095251225,-0.15902191,-0.8765766,0.7177412,0.09720985,0.008098756,0.91620326,-0.65278393,0.15493941,-0.46080875,-0.041596025,0.28341338,-0.013967137,-0.15053277,0.21779568,0.1739903,-0.043349545,0.18581283,0.07348757,-0.096412964,0.48348638,0.016538244,-0.011072467,-0.022946784,0.1408636,-0.15579195,-0.15431054,-0.15901458,-0.14515011,0.1677221,0.04083423,0.005285129,-0.24102563,-0.047927156,0.012761365,-0.10378494,0.050406273,-0.1130912,-0.050588828,-0.039039906,-0.0761356,-0.34082532,0.12621528,-0.0008632839,0.15054943,0.0039858124,-0.07156989,-0.3355012,0.1200232,-0.21298988,-0.13437565,0.16048534,-0.26131982,0.14182039,0.12323779,0.12067264,-0.06866249,0.6187393,0.16952743,-0.11432892,-0.750243,0.23199995,-0.093499035,0.24577177,-0.038894545,-0.19431795,0.5266094,-0.32942656,0.36737785,-0.4463426,-0.162801,-0.021103425,-0.015137245,-0.0071403882,-0.22408634,0.090555556,-0.074563295,0.40592918,-0.07185561,0.00777786,0.4072896,0.021991834,-0.44124675,0.2644495,0.54993755,0.023382777,0.053087294,0.1610318,0.03820464,-0.10383221,-0.09443137,0.7979296,0.056756157,0.0010941923
P15151,-0.055962935,0.10171558,-0.6587743,-0.05920166,0.30181167,0.004581158,0.031413246,0.13983162,-0.010127941,-0.1238555,-0.0401895,0.011173636,-0.073614195,-0.20109533,0.13193554,0.020271048,-0.021581749,0.24834442,-0.24507207,-0.41872987,-0.36514437,0.24992979,0.23347405,-0.9562993,0.049461316,-0.06788074,0.062133595,0.2527164,-0.19519387,-0.11047268,-0.017469058,-0.2384341,0.093767315,-0.4156214,0.0050603836,-0.28417552,-0.8722385,0.73323643,0.08063777,-0.03854533,0.7753966,-0.63567203,0.21093778,-0.38076282,-0.0776943,0.33983165,0.008631377,0.037950013,0.17764002,-0.03533954,-0.16167511,0.090998225,0.083272725,-0.19451231,0.33315045,-0.09433301,0.041443106,-0.15008488,0.14176765,-0.10365932,-0.07213302,-0.15282126,-0.26223055,-0.032732468,-0.057238888,0.006766228,-0.0646955,0.008061681,0.124168105,0.15625854,-0.18256877,-0.15549323,-0.11380272,-0.090133,-0.14746308,-0.38416344,0.104785174,0.03959263,0.05903921,0.05406172,-0.19169277,-0.25400314,0.08916899,-0.07086624,-0.15637337,0.2977289,-0.31044158,-0.07586968,0.08328244,-0.026063174,-0.10124506,0.50382125,0.1078411,-0.15097329,-0.5796501,0.24862152,0.06503954,0.106651194,0.15413074,0.036001578,0.34722823,-0.20907912,0.30166188,-0.6022506,-0.2283029,0.076095045,0.07454434,-0.037166327,-0.3116616,-0.02107026,-0.12557451,0.31491625,-0.052500866,-0.01457973,0.37128997,0.0011877175,-0.45170507,0.3494355,0.55068475,0.022003327,0.044284865,-0.14431232,-0.032354176,-0.09095561,-0.15368326,0.5888485,0.107719235,0.015806943
