UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Q9CW03,-0.022128357,0.11489849,-0.015798585,-0.0067528696,-0.015515089,-0.0063923346,-0.01538631,0.03440316,-0.020524796,0.0059566996,0.06425435,0.029327411,0.09542329,0.018899953,-0.0060266485,-0.025816578,-0.0045289146,-0.049959473,-0.029552426,0.11304201,-0.024852414,-0.00062073255,0.053241182,-0.06264658,0.11167495,-0.029957041,-0.10548855,0.012236874,-0.008896808,-0.021453373,0.072332054,0.031110952
P02585,-0.022857135,0.0847652,-0.022473441,0.009240847,-0.0031759182,-0.0044438066,-0.035192244,0.024601277,-0.0199383,0.021724563,0.059081573,-0.00064391596,0.09350305,0.016706485,-0.028199673,-0.033527404,-0.017774642,-0.074504204,-0.031266805,0.116951756,-0.054167353,-0.004200868,0.042130433,-0.061695874,0.10341273,-0.034581766,-0.10254041,0.00848499,0.011821349,-0.0067051603,0.07771591,0.040167227
O54983,-0.021199059,0.094261736,-0.012078773,-0.0053492743,-0.0284657,-0.009370057,-0.016006038,0.022090945,-0.038929816,0.0054925494,0.06308841,0.014025936,0.10621537,0.012243287,-0.015229863,-0.024086293,-0.0033645565,-0.059576776,-0.023970362,0.12308905,-0.024808832,0.0012936817,0.056050133,-0.05707076,0.10165098,-0.028206436,-0.09418492,0.01366428,-0.0132437255,-0.025585117,0.060863674,0.028136611
Q9H6Y7,-0.024430526,0.10312329,-0.010775784,0.00056873437,-0.012768685,-0.0114329085,-0.010371772,0.03451008,-0.025009274,0.011864886,0.066052295,0.0245658,0.09464178,0.011313629,-0.01281685,-0.033213504,-0.0067379316,-0.059654456,-0.036373522,0.11635546,-0.027362494,0.016426278,0.053396832,-0.05438814,0.1092537,-0.036041144,-0.0982489,0.009969228,-0.00598375,-0.023295408,0.06300669,0.024575785
P01704,-0.012271545,0.10373086,-0.030220192,-0.022515215,-0.024212014,-0.020857466,-0.021579988,0.050613187,-0.013790965,0.003444842,0.054762475,0.038572904,0.09722348,0.044556014,-0.0014852909,-0.030135453,-0.015654678,-0.055429548,9.950204e-05,0.1282072,-0.032606635,-0.015737765,0.04642686,-0.05207219,0.118731275,-0.01181611,-0.10906679,0.00041749142,-0.02424964,-0.009148467,0.052791674,0.06140968
O48737,-0.017072456,0.10875379,-0.017197235,0.0038384614,-0.005869788,-0.0050774375,-0.01695579,0.022578802,-0.020234663,0.011407912,0.072203934,0.006422716,0.09892559,0.013390616,-0.0053149075,-0.031231878,-0.00781321,-0.068950295,-0.04545226,0.11992179,-0.03723704,0.011539873,0.044535395,-0.058239453,0.10980384,-0.030543689,-0.08637531,0.013669172,-0.007532604,-0.021611242,0.071468405,0.035817176
O24146,-0.016363535,0.11178919,-0.0143262455,-0.0007665841,-0.0033268693,-0.016506018,-0.009738749,0.027805239,-0.018219559,0.019110527,0.0702479,0.020084532,0.09517845,0.033716846,-0.016890733,-0.01181481,-0.00063354726,-0.061182532,-0.04051574,0.11522228,-0.03709334,0.014258383,0.044103928,-0.047004897,0.10948883,-0.023820268,-0.09523039,0.011846169,-0.01636648,-0.020721722,0.07719745,0.039899044
Q9JL25,0.003824938,0.094633915,-0.035189856,-0.0036592176,-0.011285194,-0.028929539,-0.032004714,0.0452236,-0.03136423,0.0138528785,0.054312862,0.023537453,0.08651154,0.041256182,-0.024908673,-0.037733696,-0.0038744528,-0.06845448,-0.004421806,0.11968573,-0.04431445,-0.01543228,0.03992603,-0.060267262,0.1185866,-0.012583166,-0.11751181,0.0042406423,-0.018285312,-0.0044365823,0.06946659,0.05574901
P40054,-0.004928036,0.15241669,-0.011314069,-0.008879489,-0.011681276,-0.014907655,0.013904654,0.054556716,-0.02230917,-0.022730103,0.071693994,0.07107376,0.10261575,0.027792009,0.019941011,-0.0123280585,0.0041283774,-0.032469425,-0.045431305,0.093928844,-0.0034661654,0.038085435,0.08264717,-0.07020542,0.108093806,-0.04319209,-0.1023007,0.036119644,-0.008761698,-0.0047087935,0.06492568,0.0042156205
Q07637,-0.0060827187,0.10488403,-0.021864578,0.013510422,-0.017592492,0.0025824986,-0.009561819,0.02548416,-0.036413256,0.0068375818,0.06997061,0.015494071,0.09683329,0.011143275,-0.014713534,-0.015725609,-0.0038308622,-0.057232216,-0.025986515,0.10734707,-0.0385376,0.008172593,0.049652297,-0.06907394,0.09754076,-0.032818362,-0.09700235,0.024529062,-0.015457377,-0.028558856,0.06987039,0.021861754
O33983,0.006283356,0.105298534,-0.02808233,0.01075682,-0.013394145,-0.005780395,-0.014141319,0.019912722,-0.03737905,-0.0020301891,0.057240836,0.025279447,0.09311578,0.017062545,-0.011417998,-0.012372183,-0.015873924,-0.073023856,-0.03513454,0.10669776,-0.05096627,0.0068072854,0.05250959,-0.06573886,0.10064784,-0.032518484,-0.09790283,0.020816455,-0.013563538,-0.019511517,0.07063283,0.024878819
O50202,-0.034885976,0.09126591,-0.0039544776,-0.011422582,-0.010596277,-0.0061316504,-0.013587963,0.020903315,-0.013818838,0.016748428,0.057746813,0.021884635,0.09185769,-0.012841768,-0.014161857,-0.038042765,-0.013301779,-0.057284027,-0.037157103,0.12168555,-0.03483291,0.0041059568,0.038063224,-0.045494795,0.10897319,-0.025107546,-0.10559222,0.0032660924,0.006664059,-0.033183187,0.050900307,0.015495275
P14907,-0.02192011,0.106186576,-0.019314643,-0.012002368,-0.010381495,0.0043908954,-0.0031800698,0.02829144,-0.016565435,0.01657863,0.06786517,0.012392883,0.100535594,0.01935064,0.0003524533,-0.020745212,-0.005934833,-0.05454422,-0.026136585,0.11378789,-0.033606093,-0.0003495952,0.0469979,-0.06140669,0.11196354,-0.022316528,-0.09940427,0.017057767,-0.028220756,-0.030218357,0.062401492,0.047620744
P0DJL7,-0.0059969304,0.13117683,-0.011170128,-0.018018113,-0.008553918,-0.017061422,-0.00033544283,0.03170573,-0.017254168,-0.007916494,0.06223024,0.054744877,0.116660416,0.021933585,-0.0013867039,-0.020999167,0.0023528193,-0.047595207,-0.029322255,0.101155594,-0.02434403,0.034393433,0.052620262,-0.057072707,0.111656286,-0.028097138,-0.10627395,0.021961652,-0.012174309,-0.0173069,0.07918559,0.0046652462
O75792,-0.020548245,0.11051454,-0.007354101,-0.003773767,-0.01491102,-0.0006019231,0.0032586416,0.034296375,-0.02990295,0.0066920007,0.06973237,0.016221546,0.10433385,0.013834914,-0.002347323,-0.018765181,-0.0065152626,-0.052452832,-0.035778463,0.11641808,-0.029395359,0.0015363474,0.05014602,-0.061734285,0.11176392,-0.030684397,-0.09650307,0.023276173,-0.018669104,-0.018312743,0.06273359,0.03191895
P41911,-0.014517617,0.07548669,-0.011022125,0.0062107914,-0.03242269,-0.0049406076,-0.019901676,0.0145712765,-0.04561766,0.017613828,0.06996123,0.00042594597,0.098079614,0.010119161,-0.022040928,-0.018685969,-0.010502358,-0.07266501,-0.01992829,0.12808262,-0.037244823,-0.016655318,0.042824414,-0.056907367,0.10099896,-0.024666592,-0.093774416,0.01961869,-0.014266222,-0.016216865,0.06682929,0.039790746
P09913,-0.015216693,0.10324579,-0.015236863,-0.011617725,-0.018898819,-0.008977704,-0.019777922,0.038117338,-0.02287348,-0.0011072728,0.063201435,0.025204023,0.09547524,0.015887888,-0.0035674588,-0.037015464,-0.012836071,-0.0705923,-0.04286496,0.13268574,-0.03551129,0.0035518247,0.05765226,-0.060746223,0.12372042,-0.024462018,-0.08857081,0.014346731,-0.007527709,-0.010071611,0.068073526,0.034976143
P00423,-0.027387004,0.10736095,-0.015458493,0.013276586,-0.0096480455,-0.008080327,-0.005914258,0.0358691,-0.04334949,-0.004616008,0.07541099,0.015669722,0.113706045,0.021007108,-0.012949172,-0.014973477,0.018767143,-0.037453532,-0.024312407,0.0969052,-0.015152706,0.028935393,0.062417075,-0.06448701,0.09475744,-0.04644096,-0.109413534,0.016968787,-0.008979233,-0.021717358,0.065292686,0.011013772
Q8TBC4,-0.023777883,0.10171679,-0.009057304,-0.0074330554,-0.022087662,-0.0070667444,-0.02320884,0.029622298,-0.026416356,0.0031831244,0.06925616,0.012236887,0.09412896,0.015103722,-0.010223011,-0.03110847,-0.012437732,-0.067663774,-0.042065814,0.12288566,-0.034973368,-0.0024225113,0.04173022,-0.057692584,0.11447995,-0.024000647,-0.09763167,0.013467532,0.0010625841,-0.008121988,0.06820676,0.04281011
O00182,-0.032066513,0.10103945,-0.01113955,-0.008437034,-0.011981797,-0.0061498564,-0.014206908,0.028672216,-0.030720828,0.011818476,0.064264916,0.010010098,0.09724245,0.009784778,-0.010504438,-0.025973132,-0.0050140806,-0.060368456,-0.035133127,0.11756511,-0.02886521,0.0037979048,0.040975545,-0.050230306,0.1138951,-0.023672864,-0.09941219,0.012696261,-0.009047688,-0.017641496,0.06781705,0.036755834
P14902,-0.028465772,0.10017375,-0.011434783,0.0011849348,-0.013287522,-0.0043591475,-0.02713175,0.036760397,-0.024872055,0.014029193,0.06313593,0.004569892,0.09137052,0.0120504955,-0.021685185,-0.036053766,-0.005928118,-0.063100286,-0.032017153,0.11930933,-0.032453123,0.006566735,0.045016844,-0.055652644,0.10102347,-0.027184086,-0.10297831,0.011974187,0.0022423964,-0.01859602,0.06915939,0.029208304
O95257,-0.012216957,0.11339118,-0.014938617,-0.0052519105,-0.012664448,-0.017572878,-0.0072943917,0.029989455,-0.025927821,0.0019611293,0.059530772,0.03892957,0.099013604,0.01978797,0.0014201477,-0.024241561,0.002874915,-0.065401256,-0.028441563,0.113159396,-0.022310674,0.021576691,0.06287528,-0.057410054,0.10568883,-0.023067182,-0.09770571,0.01456297,-0.021308972,-0.013308783,0.06905788,0.020776045
P21266,-0.02485079,0.111005776,-0.0077086654,-0.009209313,-0.012892147,-0.0063912696,-0.014509279,0.035077,-0.02481875,0.0034973065,0.061400488,0.021177264,0.10382991,0.010280854,-0.012688809,-0.026473604,-0.009322538,-0.05642736,-0.037779395,0.11417023,-0.026100602,0.017239992,0.04925019,-0.057451863,0.11179476,-0.025683643,-0.09947957,0.013047714,-0.0012485354,-0.013225226,0.07516234,0.017442094
Q8N165,-0.019217052,0.12156515,0.0007801242,-0.012866974,-0.019587502,-0.014879914,0.024788808,0.041436113,-0.019203048,0.0075528994,0.07457902,0.038687974,0.09954301,0.032767273,0.027073666,0.0054773837,0.0033249916,-0.023815913,0.0012391936,0.106732875,0.008386392,0.0012633927,0.07452891,-0.061748326,0.09553562,-0.024108835,-0.10085088,0.01921417,-0.053502094,-0.033365153,0.04928513,0.024859006
P08169,-0.0086269975,0.122045636,-0.017716462,-0.017433772,-0.01933172,-0.018617503,-0.0010985486,0.04289891,-0.006255406,0.014994542,0.06821482,0.047347944,0.09138728,0.04014331,0.0007066928,-0.022284582,-0.0073883506,-0.047132052,-0.020900037,0.117325224,-0.022958573,0.00017606092,0.069220245,-0.065453105,0.11247233,-0.025909085,-0.11111374,-0.004430706,-0.022651691,-0.03394156,0.06783809,0.035734482
O75962,-0.014229843,0.121121146,-0.016233677,-0.006652713,-0.013935635,-0.01516266,0.0035966502,0.039930057,-0.021316415,-0.0003540516,0.06198764,0.042324603,0.102386996,0.019108975,0.0049470183,-0.023071565,-0.00520675,-0.049223956,-0.028021079,0.1130724,-0.01771121,0.018686162,0.067383945,-0.06089405,0.10797308,-0.033028968,-0.10154623,0.018487424,-0.014709905,-0.02127958,0.060443364,0.021281883
O00204,-0.016697597,0.10674428,-0.0149462195,-0.0056579225,-0.0077717416,-0.020485425,-0.009033979,0.02945876,-0.017863711,0.006897624,0.066371895,0.03607126,0.100313,0.020077461,-0.00714064,-0.019900905,-0.0012432496,-0.05774659,-0.031984817,0.1092313,-0.02843745,0.023590745,0.049373332,-0.04371205,0.10990248,-0.026095724,-0.09816832,0.004510704,-0.004724708,-0.0186217,0.067065254,0.019762276
Q9BYE9,-0.020005409,0.091522865,-0.01630993,0.00012970086,-0.012722005,-0.019742075,-0.009056224,0.019924672,-0.036470417,0.015435642,0.07147981,0.019644104,0.1019581,0.020506736,-0.0126723815,-0.022890696,-0.0010704444,-0.059406802,-0.028726863,0.11753336,-0.03305147,0.0011648687,0.039563242,-0.046832457,0.11284067,-0.034208648,-0.094068125,0.013480977,-0.009201067,-0.011683264,0.060232516,0.041236885
Q95017,-0.018237274,0.11349036,-0.010036411,-0.0008518759,-0.018717464,-0.011023217,-0.006144888,0.03823037,-0.025934517,0.010445373,0.06788645,0.027002117,0.09931054,0.021242438,-0.007817178,-0.02949119,-0.0009847281,-0.054320276,-0.03214521,0.11782026,-0.028262261,0.005185582,0.050896406,-0.051567715,0.10817926,-0.03299111,-0.09437441,0.019013401,-0.005532358,-0.018426437,0.0650546,0.02731212
Q15477,-0.031574022,0.103447184,-0.008473506,-0.0011469513,-0.015603853,-0.006140616,-0.013184747,0.042076312,-0.030183911,0.0025200131,0.06044542,0.022791285,0.096299425,-0.0037092709,-0.018980747,-0.036242098,-0.011362126,-0.05808568,-0.04290198,0.11939715,-0.026794735,0.011640583,0.047595743,-0.05294792,0.1167654,-0.03530659,-0.10513816,0.014684868,0.008333697,-0.0139943035,0.06895929,0.018581862
P00374,-0.020505626,0.11117211,-0.013204178,-0.0106561165,-0.0143147325,-0.013395109,-0.013688784,0.042589445,-0.02001023,0.0061243344,0.06711208,0.03258958,0.10043068,0.031234745,-0.00630759,-0.019218829,-0.0032180438,-0.050819185,-0.029162066,0.10840369,-0.025920006,0.016764568,0.058162875,-0.051350944,0.11127829,-0.026159255,-0.101707764,0.007014168,-0.0012028707,-0.018703446,0.06799143,0.024285857
O43464,-0.025015598,0.100895174,-0.007801493,-0.0055941097,-0.014399649,-0.01074205,-0.017789925,0.032077502,-0.02547635,0.007516433,0.06528304,0.019207127,0.100148916,0.01565047,-0.015591836,-0.027608484,-0.0035992828,-0.055220928,-0.03341775,0.1144256,-0.028553527,0.008251339,0.04810875,-0.05256216,0.112952076,-0.029288815,-0.095887974,0.011790001,-0.0039535286,-0.018407287,0.0704574,0.024961121
P01764,-0.012271545,0.10373086,-0.030220192,-0.022515215,-0.024212014,-0.020857466,-0.021579988,0.050613187,-0.013790965,0.003444842,0.054762475,0.038572904,0.09722348,0.044556014,-0.0014852909,-0.030135453,-0.015654678,-0.055429548,9.950204e-05,0.1282072,-0.032606635,-0.015737765,0.04642686,-0.05207219,0.118731275,-0.01181611,-0.10906679,0.00041749142,-0.02424964,-0.009148467,0.052791674,0.06140968
Q9HD42,-0.024730641,0.10250735,-0.013900181,-0.008922136,-0.010921892,-0.009963754,-0.016851934,0.031858046,-0.022187546,0.009926666,0.06021755,0.022217756,0.10123004,0.017483825,-0.0154463975,-0.030638283,-0.0046898234,-0.058777526,-0.029572766,0.11587866,-0.031497736,0.011045031,0.0493671,-0.053496398,0.10908596,-0.030644521,-0.103002295,0.008038747,-0.0087696025,-0.020326525,0.07020953,0.027593788
P27797,-0.024994653,0.10515676,-0.012846113,-0.002601672,-0.009816536,-0.005955286,-0.011369137,0.034037005,-0.026456295,0.010134125,0.06582797,0.019140257,0.098919764,0.016982589,-0.00982339,-0.023610301,-0.002817464,-0.054870028,-0.030893844,0.1118459,-0.02893756,0.009896146,0.048861418,-0.055887386,0.110356085,-0.029854491,-0.09914696,0.014775513,-0.012531851,-0.019510074,0.067412086,0.030042812
Q9K498,-0.02624376,0.09642606,-0.015572856,-0.0071075065,-0.014558257,-0.0062774397,-0.013670607,0.041870628,-0.0107933665,0.011134045,0.05992777,0.02321495,0.09746075,0.019379396,-0.01888078,-0.024612905,-0.0060016215,-0.054603647,-0.018879937,0.11428992,-0.03616895,0.009046539,0.03999437,-0.04298148,0.11581568,-0.017878894,-0.10109794,0.004629587,-0.020989308,-0.029344069,0.066976964,0.035311665
O95319,-0.025569597,0.10007386,-0.013973871,-0.0025531477,-0.0076065524,-0.004326324,-0.017335463,0.023098463,-0.019177513,0.0058542727,0.06587677,0.008270978,0.096228026,0.004424683,-0.003891653,-0.025627127,-0.009683774,-0.06984812,-0.04581704,0.120412536,-0.03795861,0.0008501981,0.05171489,-0.057555575,0.112948254,-0.025664717,-0.09120204,0.008607898,-0.0064822636,-0.017546497,0.0729375,0.03623446
O09118,-0.032932058,0.10435778,-0.0059508,0.005260914,-0.005283204,-0.017912293,-0.014772323,0.029393613,-0.029553663,0.009969638,0.06954419,0.02251788,0.08850502,0.013890721,-0.012047818,-0.022359053,0.000572446,-0.055977043,-0.03943659,0.10688625,-0.023714662,0.017228007,0.043906435,-0.049523182,0.11264653,-0.031263363,-0.09566328,0.007512689,-0.006776669,-0.013461382,0.07183064,0.026207991
O60381,-0.009776962,0.1436803,-0.010849483,-0.010448407,-0.0154321445,-0.012541091,0.018689606,0.053375453,-0.010112533,-0.0012457138,0.06945988,0.05082666,0.102712154,0.0358148,0.028018836,-0.00957613,-0.0029884905,-0.032706007,-0.018803561,0.11050795,-0.0050939377,0.019603305,0.07480031,-0.06132907,0.10506955,-0.026476618,-0.089250796,0.025280682,-0.030905798,-0.023782482,0.059416335,0.018492598
P06312,-0.012271545,0.10373086,-0.030220192,-0.022515215,-0.024212014,-0.020857466,-0.021579988,0.050613187,-0.013790965,0.003444842,0.054762475,0.038572904,0.09722348,0.044556014,-0.0014852909,-0.030135453,-0.015654678,-0.055429548,9.950204e-05,0.1282072,-0.032606635,-0.015737765,0.04642686,-0.05207219,0.118731275,-0.01181611,-0.10906679,0.00041749142,-0.02424964,-0.009148467,0.052791674,0.06140968
P0A935,-0.017728595,0.10843986,-0.019610493,0.00756939,-0.006812995,-0.003941771,-0.0016601778,0.018789208,-0.044138886,0.014490724,0.07416417,0.005788691,0.09252056,0.015778994,-0.0044483105,-0.016348016,0.003783542,-0.060053896,-0.035277687,0.10970535,-0.03804691,0.009423971,0.033129856,-0.055455893,0.10643437,-0.028249329,-0.09151177,0.032686055,-0.020543132,-0.024174644,0.06029739,0.042204075
P0C8E7,-0.008173284,0.13821831,-0.02756703,0.0077991574,-0.013887656,0.00107513,-0.010286402,0.051833764,-0.01536768,-0.003432922,0.05760942,0.031258274,0.100628056,0.016070612,0.009763406,-0.03024065,-0.014213921,-0.053969372,-0.036759153,0.110393725,-0.019557044,0.017700845,0.07877582,-0.07475009,0.11036552,-0.028125798,-0.09699126,0.015792226,-0.0029534483,-0.027474852,0.06991742,0.019808153
O43572,-0.025134515,0.07750821,-0.014603237,-0.029225428,-0.03015915,-0.038714223,-0.039596472,0.035568487,-0.03307221,0.0145602375,0.05805672,0.021313736,0.087038144,0.038694084,-0.030484062,-0.04455643,-0.018036533,-0.070948064,-0.02024424,0.13855264,-0.042081974,-0.01946516,0.034099095,-0.040092416,0.12324476,-0.017053803,-0.109550394,-0.014493495,0.00461616,-0.0024123758,0.057833504,0.063684665
Q9H211,-0.029457055,0.09756356,-0.0051340894,0.00039328088,-0.013895609,-0.011042795,-0.017761607,0.028489897,-0.020318428,0.0038828368,0.0675677,0.022625772,0.09651189,0.009301933,-0.013321284,-0.014944759,0.002957734,-0.053633653,-0.030152503,0.10967913,-0.024860447,0.007881805,0.043530118,-0.04253137,0.109572664,-0.022347962,-0.09429646,0.010990541,-0.004314475,-0.015225119,0.07527511,0.019137679
Q9H0M0,-0.028749209,0.105573356,-0.018546259,-0.0007704947,-0.017760297,-0.0018982606,-0.012281076,0.03923946,-0.027814826,0.016591411,0.05847891,0.018396301,0.105497316,0.024964191,-0.015601327,-0.029028172,-0.010546494,-0.043098014,-0.013173977,0.11315541,-0.03113192,0.0007777711,0.042737372,-0.05885781,0.10383962,-0.033073924,-0.10400323,0.016974067,-0.011361785,-0.024689212,0.051209517,0.039711658
O42661,-0.041321103,0.08871544,-0.018547736,0.0032668144,-0.004687672,0.0026355104,-0.036864515,0.027342854,-0.0190105,0.010823644,0.06045189,-0.0048350883,0.10376372,0.0051288614,-0.022206405,-0.039425656,-0.009811086,-0.065732986,-0.037787933,0.12021353,-0.041506518,-0.0052399877,0.04848369,-0.060788497,0.11728094,-0.03835761,-0.09157026,0.0027695813,0.0005502415,-0.018653428,0.0841949,0.04056048
Q92448,-0.0288656,0.11010153,-0.008262864,0.0026345253,-0.015893891,0.00262905,-0.014185925,0.039882947,-0.015244584,0.008327335,0.06316738,0.014296348,0.10348656,0.011115208,-0.008619692,-0.03231226,-0.008040528,-0.05066557,-0.029553326,0.120808244,-0.026859663,0.007963601,0.050739333,-0.054412276,0.104252964,-0.033767805,-0.087204374,0.022965511,-0.0036878262,-0.024152527,0.06508003,0.020828633
P08621,-0.036653932,0.10105253,-0.011653773,-0.00053265825,-0.0117330225,-0.003959267,-0.021732269,0.03159056,-0.019078676,0.008521257,0.06265511,0.013343478,0.097793885,0.00797813,-0.009946206,-0.027543576,-0.00056951464,-0.06377,-0.03455538,0.11567065,-0.026718909,0.0008856559,0.054457925,-0.05037972,0.11092233,-0.028999208,-0.09845312,0.012930843,0.00026465926,-0.01680735,0.07809525,0.03219897
P61077,-0.024619503,0.10493369,-0.010884877,-0.0027870168,-0.015633741,0.00029740902,-0.011902079,0.033800635,-0.021698635,0.010812525,0.07003216,0.012117708,0.09446828,0.017063338,-0.007928444,-0.019300453,-0.011187941,-0.056606907,-0.03557079,0.11588668,-0.02734525,0.0025132662,0.04497924,-0.056068342,0.112242356,-0.027258942,-0.09863028,0.01902538,-0.00812247,-0.018755596,0.06791774,0.037187852
P19087,-0.022463933,0.101041086,-0.016622435,-0.012473705,-0.014101477,-0.018990826,-0.0059907725,0.025696022,-0.032389738,0.019714085,0.07320464,0.017394565,0.107290395,0.022503685,-0.009848879,-0.03134692,-0.00050364947,-0.055714607,-0.026610533,0.119692914,-0.026274908,0.0046190387,0.039064974,-0.04552082,0.111518525,-0.034046773,-0.09416075,0.012968457,-0.0062382203,-0.009333679,0.065719254,0.042664044
P11325,-0.016831947,0.10660922,-0.017756613,-0.0073970393,-0.018924812,-0.0022859892,-0.020655736,0.034097064,-0.03139657,0.004606809,0.06493767,0.0064910003,0.09473511,0.013273904,-0.007580906,-0.035821933,-0.014420784,-0.06849938,-0.040395923,0.12657893,-0.039336525,-0.0033875906,0.04970389,-0.06847554,0.115174614,-0.022608515,-0.0994513,0.01143384,-0.0052448064,-0.018913569,0.06719613,0.040339973
Q9NRI5,-0.025630467,0.09810421,-0.005631423,-0.014345977,-0.014111795,-0.022733785,-0.017994137,0.03119824,-0.022583358,0.007277514,0.072087,0.025438478,0.09316393,0.018375663,-0.01098107,-0.02630744,-0.00950689,-0.05924002,-0.038787078,0.12075648,-0.024659228,0.013580377,0.04072011,-0.043671336,0.11933676,-0.023896366,-0.096291095,0.006368841,0.0049119364,-0.008103749,0.065147005,0.030713748
P18708,-0.020132663,0.10210818,-0.006601505,-0.012510349,-0.01313706,-0.0087611675,-0.011982535,0.032350544,-0.030623568,-0.0076343566,0.070725225,0.011855411,0.11877953,0.009598245,-0.012813285,-0.030425841,0.0024214305,-0.060627814,-0.046559107,0.11914972,-0.029279878,0.012497014,0.04179709,-0.04790792,0.11880857,-0.031171963,-0.09128293,0.018908244,-0.005629187,-0.0010074234,0.0741434,0.027038684
O81862,-0.027605189,0.09799694,-0.010724798,-0.009999757,-0.024332741,-0.017531376,-0.034605704,0.033084664,-0.033760987,0.0041221543,0.060814526,0.025616374,0.09835995,0.02699082,-0.021491868,-0.02278375,-0.018899918,-0.058618497,-0.025442794,0.11420401,-0.034978226,-0.00062535115,0.041690376,-0.055574443,0.10851046,-0.02223256,-0.10497473,0.0023099394,-0.0015153103,-0.0024119169,0.06967715,0.043855745
B7GTK2,-0.027488645,0.1059061,-0.0233121,0.006349366,0.0022741533,-0.0063635986,-0.00738889,0.003422659,-0.033569686,0.019663535,0.07197778,-0.0055664787,0.103492945,0.012397982,0.0038954979,-0.025831401,0.007170873,-0.07851344,-0.0508375,0.12373741,-0.033691917,0.019842818,0.030419594,-0.03813792,0.10503234,-0.027803486,-0.07268332,0.0250247,-0.020278951,-0.01608234,0.058845293,0.052233987
P01139,-0.03220889,0.0966403,-0.010581294,0.0006331572,-0.005684043,-0.010463885,-0.01935907,0.029601764,-0.0276636,0.012958771,0.067160614,0.014715822,0.0927772,0.010236108,-0.011196637,-0.029967286,-0.004978819,-0.062736996,-0.036683183,0.11213216,-0.02915652,0.0117245745,0.043984808,-0.05108606,0.11459978,-0.03054833,-0.09829606,0.008918944,-0.0019394145,-0.015575578,0.06669009,0.03061277
Q13387,-0.02855336,0.107800856,-0.0055781985,-0.010148827,-0.010778316,-0.0023969407,-0.013547869,0.034200262,-0.025938755,0.0069823912,0.06516785,0.02069631,0.10339586,0.01390937,-0.006486009,-0.027537651,-0.008777529,-0.05456839,-0.035998352,0.111986294,-0.029137595,0.014140073,0.04655054,-0.06019118,0.113572955,-0.028286312,-0.09311882,0.01433243,-0.010272177,-0.009853125,0.07074222,0.024711456
P11124,0.00548274,0.14610316,-0.015034104,0.0017078873,-0.0006292211,-0.009977676,0.010370469,0.03940267,-0.010651665,0.0010941904,0.084118254,0.0546383,0.095514834,0.0315007,0.015545977,-0.018815828,-0.0030814668,-0.054337665,-0.04372643,0.09264315,-0.01943031,0.051095992,0.06546227,-0.07362452,0.10662323,-0.04170942,-0.10078289,0.02620145,-0.013036247,-0.02258088,0.072282046,0.0075439643
O60678,-0.024869226,0.10630819,-0.015940722,2.8720746e-05,-0.01948872,-0.015748344,-0.0115986755,0.03144556,-0.036319844,0.015265746,0.06298706,0.024547866,0.09703871,0.025085947,-0.015272079,-0.02403041,-0.0003610631,-0.057284065,-0.0302686,0.11464575,-0.02182535,0.00434806,0.050710782,-0.053251162,0.107396655,-0.029140685,-0.104585044,0.006644712,-0.011807907,-0.013397464,0.064400695,0.039899703
O18334,-0.029194979,0.10302606,-0.012893256,-0.0031968737,-0.005495663,-0.0081491,-0.01135533,0.027608622,-0.022807889,0.014646739,0.062493168,0.02441746,0.09407365,0.011678195,-0.013141461,-0.023823723,0.0012697374,-0.056785244,-0.040741455,0.110230535,-0.030135151,0.010562764,0.054114886,-0.051221646,0.110999554,-0.032586563,-0.101170495,0.012604715,-0.0052458066,-0.023818593,0.06910961,0.027117621
O94906,-0.023242328,0.10689557,-0.003330535,-0.0080200955,-0.014748734,-0.010095257,-0.019562865,0.035840284,-0.02270126,-0.0056247395,0.06652934,0.019323774,0.10451111,0.008921823,-0.010886763,-0.034817006,-0.0077842292,-0.062008888,-0.043309763,0.12363562,-0.03233773,0.008181241,0.04563485,-0.05284942,0.11903389,-0.031099223,-0.090195365,0.013863343,0.0009663436,-0.00984972,0.07654036,0.01949228
P01709,-0.012271545,0.10373086,-0.030220192,-0.022515215,-0.024212014,-0.020857466,-0.021579988,0.050613187,-0.013790965,0.003444842,0.054762475,0.038572904,0.09722348,0.044556014,-0.0014852909,-0.030135453,-0.015654678,-0.055429548,9.950204e-05,0.1282072,-0.032606635,-0.015737765,0.04642686,-0.05207219,0.118731275,-0.01181611,-0.10906679,0.00041749142,-0.02424964,-0.009148467,0.052791674,0.06140968
O94806,-0.017477203,0.11381855,-0.014589502,-0.0052841255,-0.017641611,-0.0114872195,-0.010369881,0.044584073,-0.02241114,0.004176097,0.06250648,0.024318686,0.09407344,0.016387733,-0.0005148584,-0.028812693,-0.018957283,-0.055413812,-0.02954178,0.122427344,-0.022741068,0.0052184663,0.05586107,-0.06403599,0.11307394,-0.022959184,-0.101979114,0.0082104895,-0.008459304,-0.017892811,0.060123585,0.031667445
